GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1819802610,SushiGo,3,GAME_OVER,99,0,4,413,rhea,33.0,35.0,36.0,24.0,mcts,BasicMCTS,rheaT2,3,rhea,3,2,2,1,1,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,3
-2121274456,SushiGo,3,GAME_OVER,97,0,4,414,rhea,29.0,43.0,37.0,33.0,mcts,BasicMCTS,rheaT2,4,rhea,4,1,1,2,2,3,mcts,3,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
259280696,SushiGo,3,GAME_OVER,98,0,4,415,rhea,38.0,43.0,25.0,34.0,mcts,BasicMCTS,rheaT2,2,rhea,2,1,1,4,4,3,mcts,3,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
1706137030,SushiGo,3,GAME_OVER,99,0,4,416,rhea,35.0,41.0,40.0,30.0,mcts,BasicMCTS,rheaT2,3,rhea,3,1,1,2,2,4,mcts,4,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
545138396,SushiGo,3,GAME_OVER,96,0,4,417,rhea,44.0,35.0,24.0,36.0,mcts,BasicMCTS,rheaT2,1,rhea,1,3,3,4,4,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
1376458976,SushiGo,3,GAME_OVER,97,0,4,418,rhea,30.0,44.0,22.0,36.0,mcts,BasicMCTS,rheaT2,3,rhea,3,1,1,4,4,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
1195311045,SushiGo,3,GAME_OVER,98,0,4,419,rhea,37.0,41.0,33.0,48.0,mcts,BasicMCTS,rheaT2,3,rhea,3,2,2,4,4,1,mcts,1,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,2
813477029,SushiGo,3,GAME_OVER,98,0,4,420,rhea,43.0,24.0,27.0,27.0,mcts,BasicMCTS,rheaT2,1,rhea,1,4,4,2,2,3,mcts,3,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,1
-1466178614,SushiGo,3,GAME_OVER,98,0,4,421,rhea,37.0,43.0,34.0,39.0,mcts,BasicMCTS,rheaT2,3,rhea,3,1,1,4,4,2,mcts,2,BasicMCTS,rheaT2,mcts,rhea,rheaT2,BasicMCTS,0
346665430,SushiGo,3,GAME_OVER,99,0,4,422,rhea,45.0,40.0,16.0,38.0,mcts,rheaT2,BasicMCTS,1,rhea,1,2,2,4,4,3,mcts,3,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
879079583,SushiGo,3,GAME_OVER,97,0,4,423,rhea,35.0,31.0,36.0,32.0,mcts,rheaT2,BasicMCTS,2,rhea,2,4,4,1,1,3,mcts,3,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,3
-619666105,SushiGo,3,GAME_OVER,99,0,4,424,rhea,46.0,28.0,13.0,32.0,mcts,rheaT2,BasicMCTS,1,rhea,1,3,3,4,4,2,mcts,2,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
503938916,SushiGo,3,GAME_OVER,99,0,4,425,rhea,31.0,35.0,30.0,36.0,mcts,rheaT2,BasicMCTS,3,rhea,3,2,2,4,4,1,mcts,1,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,2
-428737539,SushiGo,3,GAME_OVER,98,0,4,426,rhea,46.0,42.0,28.0,25.0,mcts,rheaT2,BasicMCTS,1,rhea,1,2,2,3,3,4,mcts,4,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
-1745970416,SushiGo,3,GAME_OVER,96,0,4,427,rhea,36.0,29.0,36.0,34.0,mcts,rheaT2,BasicMCTS,1,rhea,1,4,4,1,1,3,mcts,3,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,-1
-1436161366,SushiGo,3,GAME_OVER,98,0,4,428,rhea,33.0,44.0,30.0,40.0,mcts,rheaT2,BasicMCTS,3,rhea,3,1,1,4,4,2,mcts,2,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,0
-1151041315,SushiGo,3,GAME_OVER,99,0,4,429,rhea,33.0,35.0,26.0,40.0,mcts,rheaT2,BasicMCTS,3,rhea,3,2,2,4,4,1,mcts,1,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,2
697067980,SushiGo,3,GAME_OVER,98,0,4,430,rhea,41.0,37.0,31.0,29.0,mcts,rheaT2,BasicMCTS,1,rhea,1,2,2,3,3,4,mcts,4,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
1168140970,SushiGo,3,GAME_OVER,100,0,4,431,rhea,44.0,49.0,30.0,40.0,mcts,rheaT2,BasicMCTS,2,rhea,2,1,1,4,4,3,mcts,3,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,0
-1491060889,SushiGo,3,GAME_OVER,97,0,4,432,rhea,34.0,36.0,29.0,17.0,mcts,rheaT2,BasicMCTS,2,rhea,2,1,1,3,3,4,mcts,4,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,0
-1819802610,SushiGo,3,GAME_OVER,101,0,4,433,rhea,29.0,28.0,16.0,31.0,mcts,rheaT2,BasicMCTS,2,rhea,2,3,3,4,4,1,mcts,1,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,2
-2121274456,SushiGo,3,GAME_OVER,96,0,4,434,rhea,33.0,42.0,32.0,35.0,mcts,rheaT2,BasicMCTS,3,rhea,3,1,1,4,4,2,mcts,2,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,0
259280696,SushiGo,3,GAME_OVER,98,0,4,435,rhea,37.0,31.0,20.0,37.0,mcts,rheaT2,BasicMCTS,1,rhea,1,3,3,4,4,2,mcts,2,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
1706137030,SushiGo,3,GAME_OVER,98,0,4,436,rhea,47.0,37.0,22.0,36.0,mcts,rheaT2,BasicMCTS,1,rhea,1,2,2,4,4,3,mcts,3,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
545138396,SushiGo,3,GAME_OVER,99,0,4,437,rhea,32.0,44.0,38.0,21.0,mcts,rheaT2,BasicMCTS,3,rhea,3,1,1,2,2,4,mcts,4,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,0
1376458976,SushiGo,3,GAME_OVER,97,0,4,438,rhea,27.0,29.0,31.0,32.0,mcts,rheaT2,BasicMCTS,4,rhea,4,3,3,2,2,1,mcts,1,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,2
1195311045,SushiGo,3,GAME_OVER,97,0,4,439,rhea,29.0,22.0,41.0,34.0,mcts,rheaT2,BasicMCTS,3,rhea,3,4,4,1,1,2,mcts,2,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,3
813477029,SushiGo,3,GAME_OVER,100,0,4,440,rhea,54.0,35.0,26.0,21.0,mcts,rheaT2,BasicMCTS,1,rhea,1,2,2,3,3,4,mcts,4,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,1
-1466178614,SushiGo,3,GAME_OVER,97,0,4,441,rhea,41.0,39.0,30.0,41.0,mcts,rheaT2,BasicMCTS,2,rhea,2,3,3,4,4,1,mcts,1,rheaT2,BasicMCTS,mcts,rhea,BasicMCTS,rheaT2,2
346665430,SushiGo,3,GAME_OVER,97,0,4,442,rhea,32.0,40.0,35.0,22.0,rheaT2,BasicMCTS,mcts,3,rhea,3,1,1,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
879079583,SushiGo,3,GAME_OVER,97,0,4,443,rhea,39.0,32.0,31.0,65.0,rheaT2,BasicMCTS,mcts,2,rhea,2,3,3,4,4,1,rheaT2,1,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,2
-619666105,SushiGo,3,GAME_OVER,97,0,4,444,rhea,37.0,44.0,52.0,34.0,rheaT2,BasicMCTS,mcts,3,rhea,3,2,2,1,1,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
503938916,SushiGo,3,GAME_OVER,98,0,4,445,rhea,35.0,42.0,32.0,28.0,rheaT2,BasicMCTS,mcts,2,rhea,2,1,1,3,3,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
-428737539,SushiGo,3,GAME_OVER,97,0,4,446,rhea,27.0,39.0,47.0,29.0,rheaT2,BasicMCTS,mcts,4,rhea,4,2,2,1,1,3,rheaT2,3,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
-1745970416,SushiGo,3,GAME_OVER,98,0,4,447,rhea,39.0,35.0,38.0,27.0,rheaT2,BasicMCTS,mcts,1,rhea,1,3,3,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,1
-1436161366,SushiGo,3,GAME_OVER,97,0,4,448,rhea,35.0,27.0,41.0,25.0,rheaT2,BasicMCTS,mcts,2,rhea,2,3,3,1,1,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
-1151041315,SushiGo,3,GAME_OVER,97,0,4,449,rhea,29.0,38.0,33.0,28.0,rheaT2,BasicMCTS,mcts,3,rhea,3,1,1,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
697067980,SushiGo,3,GAME_OVER,97,0,4,450,rhea,23.0,31.0,42.0,42.0,rheaT2,BasicMCTS,mcts,4,rhea,4,3,3,2,2,1,rheaT2,1,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,2
1168140970,SushiGo,3,GAME_OVER,98,0,4,451,rhea,34.0,39.0,33.0,22.0,rheaT2,BasicMCTS,mcts,2,rhea,2,1,1,3,3,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
-1491060889,SushiGo,3,GAME_OVER,99,0,4,452,rhea,21.0,43.0,24.0,32.0,rheaT2,BasicMCTS,mcts,4,rhea,4,1,1,3,3,2,rheaT2,2,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
-1819802610,SushiGo,3,GAME_OVER,98,0,4,453,rhea,25.0,36.0,37.0,19.0,rheaT2,BasicMCTS,mcts,3,rhea,3,2,2,1,1,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
-2121274456,SushiGo,3,GAME_OVER,99,0,4,454,rhea,41.0,25.0,47.0,33.0,rheaT2,BasicMCTS,mcts,2,rhea,2,4,4,1,1,3,rheaT2,3,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
259280696,SushiGo,3,GAME_OVER,99,0,4,455,rhea,27.0,47.0,38.0,24.0,rheaT2,BasicMCTS,mcts,3,rhea,3,1,1,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
1706137030,SushiGo,3,GAME_OVER,98,0,4,456,rhea,28.0,43.0,44.0,35.0,rheaT2,BasicMCTS,mcts,4,rhea,4,2,2,1,1,3,rheaT2,3,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,3
545138396,SushiGo,3,GAME_OVER,97,0,4,457,rhea,35.0,36.0,34.0,34.0,rheaT2,BasicMCTS,mcts,2,rhea,2,1,1,4,4,3,rheaT2,3,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
1376458976,SushiGo,3,GAME_OVER,98,0,4,458,rhea,22.0,48.0,38.0,26.0,rheaT2,BasicMCTS,mcts,4,rhea,4,1,1,2,2,3,rheaT2,3,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
1195311045,SushiGo,3,GAME_OVER,97,0,4,459,rhea,35.0,41.0,31.0,44.0,rheaT2,BasicMCTS,mcts,3,rhea,3,2,2,4,4,1,rheaT2,1,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,2
813477029,SushiGo,3,GAME_OVER,99,0,4,460,rhea,32.0,54.0,42.0,22.0,rheaT2,BasicMCTS,mcts,3,rhea,3,1,1,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
-1466178614,SushiGo,3,GAME_OVER,98,0,4,461,rhea,26.0,43.0,36.0,25.0,rheaT2,BasicMCTS,mcts,3,rhea,3,1,1,2,2,4,rheaT2,4,BasicMCTS,mcts,rheaT2,rhea,mcts,BasicMCTS,0
346665430,SushiGo,3,GAME_OVER,97,0,4,462,rhea,32.0,19.0,27.0,41.0,rheaT2,mcts,BasicMCTS,2,rhea,2,4,4,3,3,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
879079583,SushiGo,3,GAME_OVER,97,0,4,463,rhea,45.0,32.0,31.0,37.0,rheaT2,mcts,BasicMCTS,1,rhea,1,3,3,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,464,rhea,36.0,45.0,23.0,39.0,rheaT2,mcts,BasicMCTS,3,rhea,3,1,1,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
503938916,SushiGo,3,GAME_OVER,99,0,4,465,rhea,37.0,38.0,34.0,43.0,rheaT2,mcts,BasicMCTS,3,rhea,3,2,2,4,4,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
-428737539,SushiGo,3,GAME_OVER,99,0,4,466,rhea,26.0,41.0,32.0,38.0,rheaT2,mcts,BasicMCTS,4,rhea,4,1,1,3,3,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
-1745970416,SushiGo,3,GAME_OVER,98,0,4,467,rhea,36.0,40.0,24.0,28.0,rheaT2,mcts,BasicMCTS,2,rhea,2,1,1,4,4,3,rheaT2,3,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
-1436161366,SushiGo,3,GAME_OVER,97,0,4,468,rhea,42.0,30.0,17.0,38.0,rheaT2,mcts,BasicMCTS,1,rhea,1,3,3,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,1
-1151041315,SushiGo,3,GAME_OVER,99,0,4,469,rhea,26.0,35.0,33.0,44.0,rheaT2,mcts,BasicMCTS,4,rhea,4,2,2,3,3,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
697067980,SushiGo,3,GAME_OVER,97,0,4,470,rhea,31.0,41.0,43.0,51.0,rheaT2,mcts,BasicMCTS,4,rhea,4,3,3,2,2,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
1168140970,SushiGo,3,GAME_OVER,99,0,4,471,rhea,27.0,31.0,19.0,48.0,rheaT2,mcts,BasicMCTS,3,rhea,3,2,2,4,4,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
-1491060889,SushiGo,3,GAME_OVER,97,0,4,472,rhea,19.0,57.0,27.0,30.0,rheaT2,mcts,BasicMCTS,4,rhea,4,1,1,3,3,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
-1819802610,SushiGo,3,GAME_OVER,98,0,4,473,rhea,22.0,47.0,35.0,35.0,rheaT2,mcts,BasicMCTS,4,rhea,4,1,1,2,2,3,rheaT2,3,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
-2121274456,SushiGo,3,GAME_OVER,96,0,4,474,rhea,43.0,31.0,21.0,45.0,rheaT2,mcts,BasicMCTS,2,rhea,2,3,3,4,4,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
259280696,SushiGo,3,GAME_OVER,96,0,4,475,rhea,38.0,23.0,34.0,36.0,rheaT2,mcts,BasicMCTS,1,rhea,1,4,4,3,3,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,1
1706137030,SushiGo,3,GAME_OVER,97,0,4,476,rhea,39.0,29.0,24.0,36.0,rheaT2,mcts,BasicMCTS,1,rhea,1,3,3,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,1
545138396,SushiGo,3,GAME_OVER,97,0,4,477,rhea,28.0,39.0,24.0,48.0,rheaT2,mcts,BasicMCTS,3,rhea,3,2,2,4,4,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,2
1376458976,SushiGo,3,GAME_OVER,99,0,4,478,rhea,25.0,41.0,25.0,37.0,rheaT2,mcts,BasicMCTS,3,rhea,3,1,1,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
1195311045,SushiGo,3,GAME_OVER,99,0,4,479,rhea,33.0,42.0,31.0,42.0,rheaT2,mcts,BasicMCTS,3,rhea,3,1,1,4,4,1,rheaT2,1,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,-1
813477029,SushiGo,3,GAME_OVER,99,0,4,480,rhea,35.0,36.0,28.0,35.0,rheaT2,mcts,BasicMCTS,2,rhea,2,1,1,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
-1466178614,SushiGo,3,GAME_OVER,98,0,4,481,rhea,29.0,44.0,28.0,32.0,rheaT2,mcts,BasicMCTS,3,rhea,3,1,1,4,4,2,rheaT2,2,mcts,BasicMCTS,rheaT2,rhea,BasicMCTS,mcts,0
